samples,DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
29758,3.119237355,76.22175272,197459677.9,173825624.9,2.193146091,66.45659654
29759,3.368267338,82.31390811,185567350.2,175630065.3,2.035199209,69.09182067
29760,3.342182298,81.67596613,186269672.7,175585056.1,2.051472955,68.64514337
29761,3.342793822,81.69088301,185559290.3,174150080.5,2.035325584,70.22225066
29762,3.342834202,81.69193996,186146085.6,175556011.2,2.050620411,68.6849376
29763,3.342833143,81.69182863,186214364.7,176450481.7,2.059995288,67.73092501
29764,3.342793539,81.69094519,185336871.7,176398410.1,2.058408209,67.7496088
29765,3.342823092,81.69166743,186777274.3,175521586.6,2.051039746,68.74832697
29766,3.342831408,81.69187213,186776765.6,189042407.4,2.191475729,68.74819046
29767,3.342831289,81.6918693,186776772.9,177354938.0,2.070077254,68.74818714
29768,3.34283126,81.69186859,186776771.1,174778929.1,2.043320086,68.74818591
29769,3.342831758,81.69187797,185511589.9,176407164.3,2.058688773,67.74820575
29770,3.342831745,81.69180704,186537771.4,175270304.2,2.048132142,69.01259353
29771,3.342832438,81.6918708,186775713.7,175521769.6,2.051034009,68.74825439
29772,3.020911881,73.81122613,169589813.1,104931540.3,1.435037355,68.24648429
29773,2.771542443,67.70617428,161114034.0,97685452.77,1.460902402,68.82417118
29774,2.951143195,72.1055251,172750647.2,104483296.5,1.468057772,67.11382255
29775,3.261390312,79.67601007,152499057.6,105858653.6,1.317722955,72.31303866
29776,3.020924757,73.81145045,169577560.0,104930286.2,1.43500028,68.24732051
29777,3.329938553,81.3618457,153426147.4,108970112.0,1.324176604,71.49512141
29778,3.021389579,73.82279476,169872885.0,104947273.3,1.435373381,68.25348216
29779,3.017032907,73.71603904,162900384.9,106143760.1,1.441790637,67.10001795
29780,3.020861636,73.80995141,163743654.6,101120129.9,1.383359432,70.98373159
29781,3.020935267,73.81170858,169320247.5,105176549.5,1.437478416,68.06029238
29782,3.020915611,73.81120673,169358363.7,105592658.7,1.442321964,67.75886084
29783,3.020906102,73.81099409,169065187.2,105734279.6,1.44355848,67.64836612
29784,3.020965273,73.81247722,168058857.3,103133022.8,1.41227341,69.54759106
29785,3.0209361,73.81181923,169585118.4,93780522.08,1.306851248,68.2466147
29786,3.020924488,73.81144387,169577560.9,108225833.2,1.472879117,68.24731087
29787,3.020924498,73.81144397,169577550.0,104374880.7,1.428616612,68.24731174
29788,3.020924524,73.81144487,168162601.9,114256507.0,1.540284803,61.99962709
29789,3.02096448,73.81242311,169578514.6,104930946.5,1.43499029,68.24776776
29790,3.461135285,84.55410862,126212974.2,115788907.1,1.310322266,61.88089226
29791,3.180127629,77.66907652,120665947.2,107756095.9,1.331286899,62.52246892
29792,3.000468252,73.29383846,138003845.1,107465681.7,1.431206723,59.69073646
29793,3.163991447,77.27417308,121008736.0,107853642.9,1.33958875,62.15544225
29794,2.959576958,72.28632648,133310107.8,104722455.5,1.412328946,60.5803057
29795,3.164863056,77.29547395,120737277.6,107849168.4,1.338820914,62.16854402
29796,3.168028621,77.37313322,126707473.6,107325639.4,1.339431069,62.74158514
29797,3.164026243,77.27507805,126527036.1,111546227.5,1.387209813,59.89830259
29798,3.163992071,77.27418854,121132084.7,107827520.5,1.339460814,62.17619621
29799,3.163995716,77.27427202,120742030.5,107044804.6,1.330366825,62.69716983
29800,3.164000899,77.27440508,120587709.1,99282174.34,1.24497745,68.49463797
29801,3.164004055,77.2744567,120933383.5,107858044.4,1.339534584,62.15079136
29802,3.163991902,77.27418864,121008836.1,117878522.8,1.449603541,62.15544073
29803,3.16399142,77.27417272,121008739.7,104558096.3,1.303422834,62.15544494
29804,3.163991586,77.27417669,121008737.9,111492520.2,1.379522399,62.15544925
29805,3.163993335,77.27421927,120310604.1,91909200.34,1.163710911,75.08423604
29806,3.164012065,77.27467151,120512691.4,107257007.8,1.332393071,62.5466557
29807,3.163992021,77.2741911,121008825.2,107853662.9,1.339588841,62.15544335
29808,2.858953719,69.84086604,150003381.7,169474393.9,2.272268416,70.19270874
29809,2.563724521,62.61966756,144905276.0,154670093.2,2.325319883,69.77110953
29810,2.725954651,66.59436245,160799724.5,168754274.5,2.390112591,67.8463958
29811,2.866754371,70.03106993,149265103.3,169524316.4,2.265639736,70.31875125
29812,3.148575959,76.9006618,123376611.5,170988018.6,2.045455006,75.020833
29813,2.887126633,70.52875667,148511080.9,169890707.2,2.252994101,70.50147036
29814,2.858546181,69.83091648,149986220.9,169476022.4,2.272587666,70.18082741
29815,2.85843835,69.82823178,149937609.6,169559629.2,2.273619632,70.11231869
29816,2.858978254,69.84146345,150205922.2,169664948.0,2.274852123,70.05191015
29817,2.858977412,69.84144708,153011351.2,169196322.7,2.273163419,70.49832651
29818,2.858958922,69.8410153,151097661.3,166865459.0,2.242139664,72.30150919
29819,2.858978259,69.84146831,150309343.7,168884382.7,2.265519708,70.66111785
29820,2.858963147,69.84111732,150101421.5,169133018.7,2.268254766,70.46052377
29821,2.858974033,69.8413643,150001916.6,102616533.0,1.460261867,70.19240118
29822,2.858973944,69.84136209,150001916.6,168924463.4,2.265571348,70.19240066
29823,2.858973936,69.8413619,150001916.6,168545793.7,2.260972414,70.19240028
29824,2.858976909,69.84143347,149718586.3,201546911.1,2.661363846,51.8803027
29825,2.858953861,69.84084471,149931565.4,169301481.2,2.270065814,70.32434164
29826,3.071896212,75.03132348,132214690.8,123813877.7,1.575028863,56.20595517
29827,2.822400318,68.9199041,122480914.0,114435990.6,1.58482313,56.71686592
29828,2.720673395,66.44407602,131615123.6,113685332.8,1.6481928,55.44500042
29829,2.480118964,60.58116805,153447615.2,111715301.4,1.816377934,52.42020866
29830,2.709627784,66.17437177,131714864.2,113388758.6,1.651261254,55.42481731
29831,2.727866889,66.61936978,130940804.5,113738524.1,1.643515325,55.53555003
29832,2.728240037,66.62852812,131023460.8,113689773.0,1.642793647,55.5780773
29833,2.727733102,66.61610718,130863432.7,113618896.9,1.641957475,55.61152341
29834,2.727692363,66.61505326,128675362.3,114827758.7,1.654098618,54.75493184
29835,2.727690726,66.61506037,131838320.3,115825531.3,1.671530062,54.18966848
29836,2.727701563,66.61528672,130728367.8,113722957.2,1.643099144,55.53718632
29837,2.727701086,66.61531509,130955651.2,114074319.4,1.647911925,55.30845107
29838,2.727728679,66.61596614,130948232.0,173267395.3,2.401373741,55.53391785
29839,2.727731836,66.61604716,130948236.5,114288072.3,1.650603195,55.53396382
29840,2.727733108,66.6160799,130948258.4,121519416.9,1.742652649,55.5339908
29841,2.727683704,66.61486857,134488303.0,91508137.07,1.365946836,76.0625058
29842,2.727735899,66.61615579,130938581.4,113805398.6,1.644442193,55.48807325
29843,2.727733268,66.61611269,130948371.2,113737113.7,1.643589194,55.53402557
29844,1.910908213,46.69187978,275257921.1,128528725.6,2.922919653,45.02087173
29845,1.83459844,44.82465064,258652712.5,121205808.9,2.868987266,46.32217481
29846,1.971573937,48.17329311,271007256.5,128609862.5,2.825616711,46.27593113
29847,1.845506651,45.09370748,279052569.3,127988760.5,3.024729658,43.91342827
29848,3.511441853,85.83145518,182263353.1,139073220.4,1.586893687,68.69111542
29849,1.935073002,47.2823726,274795701.2,128828750.5,2.890828176,45.38443263
29850,1.90918908,46.64987209,275343081.7,128515298.2,2.925489323,44.99117142
29851,1.910599247,46.68430014,274096598.2,128536464.1,2.92105394,44.98132596
29852,1.910916321,46.69206704,275676739.5,128607328.9,2.925229391,44.9822562
29853,1.910907606,46.69186718,272392868.0,129217757.8,2.929325771,44.53251558
29854,1.910909636,46.69191318,274981798.9,128787438.9,2.927029105,44.85508054
29855,1.910909094,46.69190301,271012795.7,132025047.4,2.977387926,42.86752589
29856,1.910913191,46.69200107,275282302.8,128632248.8,2.924845142,44.95766634
29857,1.91090948,46.69191314,275257098.5,190582020.2,4.050456697,45.02090608
29858,1.910909468,46.69191286,275257106.7,127977771.8,2.912904877,45.02090601
29859,1.910909466,46.6919128,275257106.7,123979479.0,2.840253814,45.02090609
29860,1.910937165,46.69259139,276655800.3,127680032.6,2.910437852,45.58622371
29861,1.910921071,46.6922141,275677871.6,129015570.8,2.932642459,44.73208702
29862,3.46571184,84.70691124,180959064.7,206167141.8,2.278497416,64.29069881
29863,3.36417177,82.20906363,166712186.5,193614690.6,2.200440902,66.41607283
29864,3.303262687,80.71621403,168369382.1,193059447.4,2.237224645,65.59949992
29865,1.850860955,45.2211572,253460118.7,177004164.8,3.879116191,44.94895552
29866,3.291331018,80.42416299,168826323.1,192839113.5,2.243576772,65.50696962
29867,3.308616399,80.84687899,167963720.5,193115679.8,2.233694644,65.66036381
29868,3.309545639,80.86976471,169810545.5,193007790.8,2.234211457,65.78525956
29869,3.308995146,80.85628443,167102053.3,192613641.5,2.227108908,65.94736707
29870,3.309004261,80.85648725,169515926.6,191836341.6,2.221921549,66.46996864
29871,3.309005596,80.8565151,167820154.3,192645925.5,2.228325723,65.94436605
29872,3.309005069,80.85650995,168656104.9,189855579.9,2.200076617,67.67139757
29873,3.308993025,80.856228,167268250.2,192225143.7,2.223238561,66.18329358
29874,3.309005651,80.85652309,168006646.1,136131584.2,1.635536454,65.67337502
29875,3.309006478,80.85654316,168006623.3,193660337.4,2.239199432,65.67339035
29876,3.309006158,80.85653531,168006629.7,191925375.7,2.220994273,65.67338693
29877,3.308965802,80.85554658,167935029.1,198504022.6,2.289965325,62.62854045
29878,3.309000911,80.85645903,166178170.3,191287721.4,2.21205308,66.72581693
29879,3.309005097,80.85653585,168008186.7,193109458.3,2.233421782,65.67337789
29880,2.426009274,59.28469958,213082977.4,152039474.8,2.534284896,58.12916385
29881,2.249004887,54.95412706,202054493.5,140617129.8,2.537393436,58.76187623
29882,2.945143117,71.97154447,179713687.8,154695238.0,2.072672577,66.03363255
29883,2.443369167,59.70860732,211898331.2,152099372.1,2.515152839,58.43634054
29884,2.899367704,70.84103636,180066350.1,153904029.8,2.096416806,65.82820143
29885,2.458658755,60.08262782,212100386.7,152318784.0,2.502945732,58.5921924
29886,2.42610816,59.28711276,212759186.6,152028466.6,2.533479736,58.13010155
29887,2.419765642,59.13162752,213364214.7,151896587.4,2.539247686,58.12569766
29888,2.418354165,59.09701521,213486412.2,151465529.8,2.534746768,58.51420241
29889,2.426005915,59.28461544,215553392.6,151595588.2,2.532088392,58.64800864
29890,2.426005866,59.2846347,212776914.4,152308045.7,2.537617842,57.86257426
29891,2.426010854,59.28473589,212176733.0,152645269.7,2.541430147,57.52378998
29892,2.426012831,59.28478276,213085641.9,152125312.1,2.535514203,58.04746106
29893,2.426010952,59.28473739,213083314.1,140014145.8,2.362171482,58.1292075
29894,2.426006748,59.28463526,213083340.5,151488536.7,2.526402842,58.12911463
29895,2.426006692,59.2846339,213083340.5,152142737.7,2.535766154,58.12911335
29896,2.426015009,59.28483818,211032529.0,153812006.3,2.556201094,56.41344747
29897,2.426022546,59.28499448,213151954.5,152249729.4,2.537396239,57.93184993
29898,3.444006495,84.15194878,144835040.4,146677044.2,1.650303719,70.47193467
29899,2.716961143,66.37676127,167943903.4,133684575.0,1.960564616,64.00602943
29900,3.180288051,77.68771305,136583156.7,135681044.0,1.656515418,70.91244106
29901,2.753197724,67.27030017,166291712.0,134630376.5,1.94424097,63.787048
29902,3.17275786,77.50354046,136992683.1,135558685.6,1.659634333,70.9010304
29903,3.190105057,77.9272297,136494550.0,135715154.9,1.651675768,71.08485118
29904,3.186408051,77.83677292,135818400.0,135844994.8,1.654141533,70.83101499
29905,3.188286466,77.88279348,137076228.4,136543720.0,1.662385501,70.15944034
29906,3.188309082,77.88338674,135282969.6,136020719.5,1.654384058,70.65789858
29907,3.188309402,77.88338075,136235713.3,135307024.9,1.647830158,71.4893096
29908,3.188309256,77.88339116,136573742.8,133810994.3,1.631970144,73.22247821
29909,3.188309227,77.88338843,136035596.1,135691898.6,1.65176572,71.05183042
29910,3.18830878,77.88337785,136018408.9,146589318.1,1.770422126,71.05260078
29911,3.188308704,77.88337599,136018408.9,136241462.7,1.657729023,71.05259838
29912,3.188308616,77.88337383,136018415.3,135787407.1,1.652784192,71.05259763
29913,3.188316935,77.88357968,137196767.0,132427681.1,1.617698269,74.91635794
29914,3.188316179,77.88356233,135984725.2,135635272.6,1.651080362,71.11261939
29915,3.188309011,77.88337915,136018398.9,135690535.7,1.65172899,71.05260432
29916,2.77341486,67.70136135,114626216.3,104221629.1,1.473383939,56.45246258
29917,3.850562453,94.23258974,187505874.9,143948120.8,1.496647248,51.92408998
29918,2.766440579,67.53595453,116525662.9,104469263.0,1.483006777,56.2164509
29919,2.769299555,67.60156448,115378537.8,104224862.4,1.476721969,56.3859179
29920,2.740417018,66.90360335,119847034.6,104302724.6,1.499922674,55.86972854
29921,2.788273616,68.06228967,114019089.7,104626651.1,1.469687914,56.49815518
29922,2.784427229,67.96829226,113152622.3,104214667.2,1.465311481,56.64157362
29923,2.774879196,67.73727425,117768098.6,104136834.5,1.47616325,56.60221705
29924,2.773475272,67.70286017,116589826.1,105839542.6,1.496494671,55.56597649
29925,2.773413437,67.70132227,113611552.6,104967037.2,1.48122484,55.99911483
29926,2.773432644,67.70179555,114829048.0,104842651.9,1.481447712,56.09773469
29927,2.773419722,67.70147746,113914551.7,88762428.64,1.27879116,67.14737496
29928,2.773422815,67.70155035,114608054.5,104220391.2,1.473337507,56.45293524
29929,2.773468062,67.70266588,114628173.7,95690793.33,1.366557406,56.4542722
29930,2.773415577,67.70137544,114628083.6,103669827.4,1.466477934,56.45299158
29931,2.773415662,67.70137754,114628083.6,103752821.6,1.467516948,56.45299369
29932,2.773411872,67.70128711,116220643.6,79014146.13,1.160140665,76.36938556
29933,2.77342784,67.70166364,114541235.9,104094044.7,1.471654769,56.52522602
29934,2.738037122,66.84952307,131142567.0,70933502.91,1.094882328,74.86651575
29935,3.944602385,96.63945833,193517567.9,95285009.89,1.038827337,69.20362552
29936,3.933154337,96.34873042,196724436.1,95295510.14,1.045269042,69.07706134
29937,3.889923723,95.22942074,206421298.7,95317063.71,1.067244863,68.50354678
29938,3.949911645,96.757648,203046711.1,94207762.54,1.037800579,70.26730488
29939,3.921993691,96.06175689,196080626.6,95285159.37,1.047482387,68.86005718
29940,3.966074691,97.15283941,188981234.3,95467091.03,1.03013234,69.36220048
29941,3.934728889,96.38513457,189520554.0,93868972.4,1.024795171,69.824439
29942,3.934652345,96.38484239,198464670.0,95081286.0,1.044784453,69.27755372
29943,3.93475138,96.38563162,195055123.0,94628649.95,1.037229796,69.47404427
29944,3.934662898,96.3851011,194754232.4,97285457.89,1.060386769,67.8411071
29946,3.934665287,96.38517096,196438577.8,109693714.6,1.17163111,69.09348537
29947,3.934753412,96.3856719,194886696.5,95894364.97,1.048223982,69.02348053
29948,3.934667187,96.38520641,196438188.3,95367735.87,1.045207805,69.09352759
29949,3.934748653,96.38555554,189984673.1,111308717.1,1.179168266,60.26904268
29950,3.934682305,96.38565703,197019416.2,96016759.4,1.051533665,68.66409183
29951,3.934751477,96.38563626,194887098.8,95343464.57,1.043363493,69.02344198
29952,2.139454106,52.26449516,167463689.1,134858221.4,2.507915893,63.82487716
29953,3.318983591,81.15578355,226995843.6,207834381.2,2.453240467,61.97672629
29954,2.407166992,58.79394487,143906102.3,135603776.4,2.199838914,69.22942286
29955,2.338400325,57.11543981,148858757.3,135205218.6,2.267250803,68.10432888
29956,2.385275379,58.25761239,145558561.3,135383257.0,2.219644001,68.99896081
29957,2.131372667,52.06705464,167631484.0,134783275.2,2.516525188,63.69547315
29958,2.138870461,52.25012741,167743849.9,134873132.0,2.509376517,63.80106813
29959,2.137245817,52.21028706,167283034.1,134925099.3,2.511248948,63.66021222
29960,2.138770009,52.24765362,168285583.8,135417879.6,2.519371213,63.10605849
29961,2.138782285,52.24796205,169512676.1,134752300.4,2.51089131,64.04979661
29962,2.138788272,52.24811464,167178335.0,135047077.9,2.511218496,63.54003404
29963,2.138782101,52.24795667,168582803.5,134021762.2,2.497258366,64.99328678
29964,2.138765021,52.24748992,167332452.6,134906858.9,2.509263271,63.73226841
29965,2.13877476,52.24777445,167404995.0,84923956.64,1.697936129,63.79805899
29966,2.138784209,52.24800913,167404853.1,135271006.5,2.515290598,63.79830937
29967,2.138783135,52.24798193,167404857.6,135253544.8,2.515008385,63.79828044
29968,2.138749816,52.2471644,166782001.8,135491382.1,2.517721065,62.93956261
29969,2.138763169,52.24748767,167411972.0,134859009.4,2.50864026,63.79976632
29970,2.716943412,66.32607234,114243731.4,88613744.88,1.303966996,74.53645527
29971,3.778035677,92.42583403,192629286.9,124277546.2,1.350125753,66.97612917
29972,3.862427025,94.54571609,189728240.5,125648420.0,1.329886937,67.50909826
29973,3.790258805,92.74887714,193495965.4,125248696.6,1.35560096,66.59825492
29974,3.884547056,95.09561566,187090730.2,125774267.3,1.320669795,67.746058
29975,3.854433461,94.3376052,188522212.1,125523100.7,1.33023989,67.41407841
29976,3.885464044,95.11626948,188330820.9,125294099.1,1.317368804,68.10471306
29977,3.882659138,95.04754903,185211487.4,123642921.0,1.30027754,69.07425883
29978,3.88262749,95.04671991,187228230.3,125574398.8,1.31967975,67.84510477
29979,3.882623706,95.04665522,187104155.4,125210277.2,1.316294372,68.07887115
29980,3.88262278,95.0466043,185986109.4,127902950.1,1.339200769,66.33849944
29981,3.882608268,95.04628386,186705731.0,124866753.8,1.312808949,68.29363875
